time	V(n001)
6.328815819071545e-003	1.766213e-003
6.332690465323770e-003	1.741430e-003
6.338836672014231e-003	1.597069e-003
6.347975986144651e-003	1.215773e-003
6.357741611144651e-003	7.560409e-004
6.363777464619324e-003	5.365195e-004
6.367299914651962e-003	4.526477e-004
6.369771348519578e-003	4.175295e-004
6.371586819316633e-003	4.051973e-004
6.373221893072994e-003	4.042111e-004
6.374877345524849e-003	4.131513e-004
6.376454410841615e-003	4.310121e-004
6.378866972765318e-003	4.758164e-004
6.382772828162255e-003	5.914119e-004
6.388964797653372e-003	8.700354e-004
6.398155812518600e-003	1.421247e-003
6.407921437518600e-003	2.010674e-003
6.413562531610849e-003	2.267787e-003
6.417845319427069e-003	2.393972e-003
6.420232701223041e-003	2.433687e-003
6.421931556341996e-003	2.447635e-003
6.423638425877882e-003	2.449317e-003
6.425992884964068e-003	2.431066e-003
6.428116328409371e-003	2.394150e-003
6.431561887510942e-003	2.293925e-003
6.437069023254859e-003	2.038135e-003
6.445446044180733e-003	1.474777e-003
6.455211669180733e-003	7.035423e-004
6.462601057548503e-003	1.692439e-004
6.466510537076413e-003	-6.204409e-005
6.469204470987497e-003	-1.937131e-004
6.471165515344222e-003	-2.737845e-004
6.472697906634408e-003	-3.266383e-004
6.474599492728656e-003	-3.800599e-004
6.476351112310290e-003	-4.172009e-004
6.478699021902095e-003	-4.488615e-004
6.482502318139971e-003	-4.573445e-004
6.488543520867206e-003	-3.730622e-004
6.497562687047676e-003	-9.130342e-005
6.507328312047676e-003	2.606272e-004
6.513594043463683e-003	4.152488e-004
6.517175583778598e-003	4.557341e-004
6.519681605878422e-003	4.587986e-004
6.521519949611331e-003	4.467790e-004
6.523138791680892e-003	4.258378e-004
6.524729723004054e-003	3.956536e-004
6.526399534886794e-003	3.536875e-004
6.528777755742591e-003	2.758950e-004
6.532629163416702e-003	1.067154e-004
6.538741228435165e-003	-2.582141e-004
6.547841707609603e-003	-9.453389e-004
6.557607332609603e-003	-1.698805e-003
6.563718215109591e-003	-2.081274e-003
6.567259702670720e-003	-2.248640e-003
6.569742305069039e-003	-2.337606e-003
6.573194992981014e-003	-2.419228e-003
6.576436649256548e-003	-2.449505e-003
6.578838097246648e-003	-2.442819e-003
6.582726338568086e-003	-2.381088e-003
6.588107716305999e-003	-2.201302e-003
6.596103501915068e-003	-1.781359e-003
6.605869126915067e-003	-1.167872e-003
6.612919733531474e-003	-7.744238e-004
6.616722477472097e-003	-6.100159e-004
6.619355986975798e-003	-5.220088e-004
6.621277863750541e-003	-4.725383e-004
6.622837736015016e-003	-4.419814e-004
6.624480679745425e-003	-4.193227e-004
6.626306920385757e-003	-4.057335e-004
6.628627160133549e-003	-4.060413e-004
6.632386494980155e-003	-4.470591e-004
6.638362740877229e-003	-6.047232e-004
6.647306540169235e-003	-9.874095e-004
6.657072165169235e-003	-1.444074e-003
6.663478762841941e-003	-1.665120e-003
6.667097676553930e-003	-1.738499e-003
6.669625457479478e-003	-1.762949e-003
6.671478144237578e-003	-1.765789e-003
6.674637401855720e-003	-1.740030e-003
6.676365209280465e-003	-1.709395e-003
6.678721944028539e-003	-1.648873e-003
6.682539253027500e-003	-1.506641e-003
6.688601119449252e-003	-1.181262e-003
6.697644095061144e-003	-5.425732e-004
6.707409720061144e-003	1.792112e-004
6.713630421439559e-003	5.555723e-004
6.717200205914804e-003	7.183456e-004
6.719699364992219e-003	8.043964e-004
6.721533177387857e-003	8.517811e-004
6.723155232236001e-003	8.821656e-004
6.724758929706700e-003	9.013694e-004
6.726410392847374e-003	9.097999e-004
6.728795409396103e-003	9.017411e-004
6.732657596730843e-003	8.394417e-004
6.738785506025294e-003	6.279721e-004
6.745102096888731e-003	2.991244e-004
6.752095924338254e-003	-1.320041e-004
6.758412489889118e-003	-5.154505e-004
6.764068756481529e-003	-8.043126e-004
6.767498302136817e-003	-9.388245e-004
6.769914888170907e-003	-1.011206e-003
6.771693904766530e-003	-1.051676e-003
6.773352195443044e-003	-1.079225e-003
6.774920540897799e-003	-1.096068e-003
6.776470466316742e-003	-1.103853e-003
6.778893073634440e-003	-1.098475e-003
6.782814843756930e-003	-1.045949e-003
6.789030109814175e-003	-8.646848e-004
6.798247287586258e-003	-4.501177e-004
6.808012912586258e-003	7.528137e-006
6.813896194963305e-003	2.040919e-004
6.817380638917038e-003	2.720551e-004
6.819829704613912e-003	2.942113e-004
6.821630335785411e-003	2.960639e-004
6.823275848045598e-003	2.867111e-004
6.824792698599026e-003	2.686108e-004
6.826422946227790e-003	2.389836e-004
6.828815819071546e-003	1.765796e-004
6.832690465323772e-003	2.958933e-005
6.838836672014234e-003	-3.064740e-004
6.847975986144656e-003	-9.621128e-004
6.857741611144655e-003	-1.690969e-003
6.863777464619326e-003	-2.059571e-003
6.867299914651963e-003	-2.223105e-003
6.869771348519581e-003	-2.310568e-003
6.873221893072994e-003	-2.391742e-003
6.876454410841615e-003	-2.422667e-003
6.878866972765318e-003	-2.417072e-003
6.882772828162254e-003	-2.357599e-003
6.888964797653370e-003	-2.148289e-003
6.898155812518597e-003	-1.652477e-003
6.907921437518597e-003	-1.055830e-003
6.913562531610844e-003	-7.623798e-004
6.917845319427066e-003	-5.926798e-004
6.920232701223042e-003	-5.227408e-004
6.921931556341997e-003	-4.846906e-004
6.923638425877884e-003	-4.566311e-004
6.925992884964070e-003	-4.349563e-004
6.928116328409373e-003	-4.323677e-004
6.931561887510946e-003	-4.615187e-004
6.937069023254865e-003	-5.861486e-004
6.945446044180741e-003	-9.102864e-004
6.955211669180741e-003	-1.346818e-003
6.962601057548506e-003	-1.592409e-003
6.966510537076416e-003	-1.660114e-003
6.969204470987499e-003	-1.675145e-003
6.971165515344224e-003	-1.668449e-003
6.972697906634411e-003	-1.652476e-003
6.974599492728660e-003	-1.619307e-003
6.976351112310291e-003	-1.575597e-003
6.978699021902098e-003	-1.497364e-003
6.982502318139975e-003	-1.324536e-003
6.988543520867212e-003	-9.454543e-004
6.997562687047684e-003	-2.137826e-004
7.007328312047684e-003	6.280780e-004
7.013594043463687e-003	1.092762e-003
7.017175583778600e-003	1.307402e-003
7.019681605878425e-003	1.430571e-003
7.021519949611332e-003	1.505600e-003
7.023138791680895e-003	1.560502e-003
7.024729723004060e-003	1.604058e-003
7.026399534886796e-003	1.638585e-003
7.028777755742595e-003	1.668028e-003
7.032629163416708e-003	1.667870e-003
7.038741228435175e-003	1.557948e-003
7.047841707609618e-003	1.215727e-003
7.057607332609617e-003	7.788271e-004
7.063718215109598e-003	5.630590e-004
7.067259702670724e-003	4.805384e-004
7.069742305069043e-003	4.457488e-004
7.071565171328717e-003	4.333527e-004
7.073194992981017e-003	4.320760e-004
7.074829561864567e-003	4.402741e-004
7.076436649256551e-003	4.576481e-004
7.078838097246653e-003	5.006929e-004
7.082726338568094e-003	6.121677e-004
7.088107716306002e-003	8.421058e-004
7.096103501915072e-003	1.296587e-003
7.105869126915072e-003	1.888805e-003
7.112919733531477e-003	2.225438e-003
7.116722477472099e-003	2.345563e-003
7.119355986975800e-003	2.397563e-003
7.122837736015018e-003	2.423552e-003
7.126306920385759e-003	2.398994e-003
7.128627160133551e-003	2.354327e-003
7.132386494980159e-003	2.235502e-003
7.138362740877235e-003	1.940236e-003
7.147306540169243e-003	1.324266e-003
7.157072165169242e-003	5.843187e-004
7.163478762841945e-003	1.666637e-004
7.167097676553933e-003	-1.999475e-005
7.169625457479479e-003	-1.240941e-004
7.171478144237580e-003	-1.854431e-004
7.173086826281682e-003	-2.280207e-004
7.174637401855724e-003	-2.594508e-004
7.176365209280466e-003	-2.832519e-004
7.178721944028541e-003	-2.966872e-004
7.182539253027503e-003	-2.731268e-004
7.188601119449258e-003	-1.318030e-004
7.197644095061152e-003	2.476014e-004
7.207409720061152e-003	7.186469e-004
7.213630421439562e-003	9.554378e-004
7.217200205914806e-003	1.046249e-003
7.219699364992221e-003	1.085704e-003
7.221533177387858e-003	1.100958e-003
7.223155232236002e-003	1.104414e-003
7.224758929706701e-003	1.098401e-003
7.226410392847375e-003	1.082352e-003
7.228795409396105e-003	1.041659e-003
7.232657596730846e-003	9.334931e-004
7.238785506025298e-003	6.675280e-004
7.245102096888732e-003	3.066950e-004
7.252095924338256e-003	-1.306169e-004
7.258412489889121e-003	-4.931515e-004
7.264068756481531e-003	-7.422070e-004
7.267498302136818e-003	-8.430917e-004
7.269914888170908e-003	-8.875747e-004
7.271693904766531e-003	-9.053280e-004
7.273352195443045e-003	-9.100657e-004
7.274920540897802e-003	-9.039067e-004
7.276470466316742e-003	-8.876164e-004
7.278893073634440e-003	-8.419888e-004
7.282814843756931e-003	-7.177549e-004
7.289030109814177e-003	-4.072455e-004
7.298247287586261e-003	2.303103e-004
7.308012912586261e-003	9.574008e-004
7.313896194963306e-003	1.328587e-003
7.317380638917039e-003	1.503098e-003
7.319829704613913e-003	1.601180e-003
7.321630335785412e-003	1.659277e-003
7.324792698599028e-003	1.731220e-003
7.326422946227791e-003	1.753028e-003
7.328815819071547e-003	1.766213e-003
7.332690465323773e-003	1.741430e-003
7.338836672014236e-003	1.597069e-003
7.347975986144658e-003	1.215773e-003
7.357741611144658e-003	7.560409e-004
7.363777464619328e-003	5.365195e-004
7.367299914651964e-003	4.526477e-004
7.369771348519581e-003	4.175295e-004
7.371586819316635e-003	4.051973e-004
7.373221893072996e-003	4.042111e-004
7.374877345524851e-003	4.131513e-004
7.376454410841616e-003	4.310121e-004
7.378866972765320e-003	4.758164e-004
7.382772828162258e-003	5.914119e-004
7.388964797653376e-003	8.700354e-004
7.398155812518606e-003	1.421247e-003
7.407921437518606e-003	2.010674e-003
7.413562531610858e-003	2.267787e-003
7.417845319427077e-003	2.393972e-003
7.420232701223041e-003	2.433687e-003
7.421931556341996e-003	2.447635e-003
7.423638425877884e-003	2.449317e-003
7.425992884964070e-003	2.431066e-003
7.428116328409374e-003	2.394150e-003
7.431561887510946e-003	2.293925e-003
7.437069023254865e-003	2.038135e-003
7.445446044180742e-003	1.474777e-003
7.455211669180742e-003	7.035423e-004
7.462601057548507e-003	1.692439e-004
7.466510537076415e-003	-6.204409e-005
7.469204470987498e-003	-1.937131e-004
7.471165515344223e-003	-2.737845e-004
7.472697906634409e-003	-3.266383e-004
7.474599492728658e-003	-3.800599e-004
7.476351112310290e-003	-4.172009e-004
7.478699021902097e-003	-4.488615e-004
7.482502318139974e-003	-4.573445e-004
7.488543520867210e-003	-3.730622e-004
7.497562687047681e-003	-9.130342e-005
7.507328312047681e-003	2.606272e-004
7.513594043463686e-003	4.152488e-004
7.517175583778599e-003	4.557341e-004
7.519681605878423e-003	4.587986e-004
7.521519949611331e-003	4.467790e-004
7.523138791680893e-003	4.258378e-004
7.524729723004056e-003	3.956536e-004
7.526399534886795e-003	3.536875e-004
7.528777755742593e-003	2.758950e-004
7.532629163416705e-003	1.067154e-004
7.538741228435169e-003	-2.582141e-004
7.547841707609609e-003	-9.453389e-004
7.557607332609609e-003	-1.698805e-003
7.563718215109594e-003	-2.081274e-003
7.567259702670722e-003	-2.248640e-003
7.569742305069041e-003	-2.337606e-003
7.573194992981015e-003	-2.419228e-003
7.576436649256549e-003	-2.449505e-003
7.578838097246650e-003	-2.442819e-003
7.582726338568088e-003	-2.381088e-003
7.588107716306000e-003	-2.201302e-003
7.596103501915068e-003	-1.781359e-003
7.605869126915068e-003	-1.167872e-003
7.612919733531474e-003	-7.744238e-004
7.616722477472097e-003	-6.100159e-004
7.619355986975798e-003	-5.220088e-004
7.621277863750540e-003	-4.725383e-004
7.622837736015014e-003	-4.419814e-004
7.624480679745425e-003	-4.193227e-004
7.626306920385757e-003	-4.057335e-004
7.628627160133548e-003	-4.060413e-004
7.632386494980153e-003	-4.470591e-004
7.638362740877226e-003	-6.047232e-004
7.647306540169230e-003	-9.874095e-004
7.657072165169230e-003	-1.444074e-003
7.663478762841939e-003	-1.665120e-003
7.667097676553928e-003	-1.738499e-003
7.669625457479476e-003	-1.762949e-003
7.671478144237577e-003	-1.765789e-003
7.674637401855720e-003	-1.740030e-003
7.676365209280465e-003	-1.709395e-003
7.678721944028539e-003	-1.648873e-003
7.682539253027500e-003	-1.506641e-003
7.688601119449252e-003	-1.181262e-003
7.697644095061144e-003	-5.425732e-004
7.707409720061144e-003	1.792112e-004
7.713630421439559e-003	5.555723e-004
7.717200205914803e-003	7.183456e-004
7.719699364992218e-003	8.043964e-004
7.721533177387855e-003	8.517811e-004
7.723155232235998e-003	8.821656e-004
7.724758929706694e-003	9.013694e-004
7.726410392847371e-003	9.097999e-004
7.728795409396099e-003	9.017411e-004
7.732657596730835e-003	8.394417e-004
7.738785506025281e-003	6.279721e-004
7.745102096888730e-003	2.991244e-004
7.752095924338253e-003	-1.320041e-004
7.758412489889116e-003	-5.154505e-004
7.764068756481529e-003	-8.043126e-004
7.767498302136817e-003	-9.388245e-004
7.769914888170907e-003	-1.011206e-003
7.771693904766529e-003	-1.051676e-003
7.773352195443041e-003	-1.079225e-003
7.774920540897793e-003	-1.096068e-003
7.776470466316739e-003	-1.103853e-003
7.778893073634436e-003	-1.098475e-003
7.782814843756924e-003	-1.045949e-003
7.789030109814166e-003	-8.646848e-004
7.798247287586246e-003	-4.501177e-004
7.808012912586246e-003	7.528137e-006
7.813896194963300e-003	2.040919e-004
7.817380638917034e-003	2.720551e-004
7.819829704613909e-003	2.942113e-004
7.821630335785408e-003	2.960639e-004
7.823275848045591e-003	2.867111e-004
7.824792698599026e-003	2.686108e-004
7.826422946227790e-003	2.389836e-004
7.828815819071546e-003	1.765796e-004
7.832690465323772e-003	2.958933e-005
7.838836672014236e-003	-3.064740e-004
7.847975986144657e-003	-9.621128e-004
7.857741611144657e-003	-1.690969e-003
7.863777464619326e-003	-2.059571e-003
7.867299914651963e-003	-2.223105e-003
7.869771348519579e-003	-2.310568e-003
7.873221893072994e-003	-2.391742e-003
7.876454410841614e-003	-2.422667e-003
7.878866972765316e-003	-2.417072e-003
7.882772828162252e-003	-2.357599e-003
7.888964797653367e-003	-2.148289e-003
7.898155812518595e-003	-1.652477e-003
7.907921437518594e-003	-1.055830e-003
7.913562531610839e-003	-7.623798e-004
7.917845319427063e-003	-5.926798e-004
7.920232701223042e-003	-5.227408e-004
7.921931556341997e-003	-4.846906e-004
7.923638425877884e-003	-4.566311e-004
7.925992884964071e-003	-4.349563e-004
7.928116328409373e-003	-4.323677e-004
7.931561887510945e-003	-4.615187e-004
7.937069023254863e-003	-5.861486e-004
7.945446044180739e-003	-9.102864e-004
7.955211669180739e-003	-1.346818e-003
7.962601057548506e-003	-1.592409e-003
7.966510537076416e-003	-1.660114e-003
7.969204470987498e-003	-1.675145e-003
7.971165515344223e-003	-1.668449e-003
7.972697906634409e-003	-1.652476e-003
7.974599492728657e-003	-1.619307e-003
7.976351112310289e-003	-1.575597e-003
7.978699021902094e-003	-1.497364e-003
7.982502318139968e-003	-1.324536e-003
7.988543520867201e-003	-9.454543e-004
7.997562687047669e-003	-2.137826e-004
8.007328312047668e-003	6.280780e-004
8.013594043463680e-003	1.092762e-003
8.017175583778596e-003	1.307402e-003
8.019681605878421e-003	1.430571e-003
8.021519949611328e-003	1.505600e-003
8.023138791680890e-003	1.560502e-003
8.024729723004049e-003	1.604058e-003
8.026399534886791e-003	1.638585e-003
8.028777755742586e-003	1.668028e-003
8.032629163416693e-003	1.667870e-003
8.038741228435151e-003	1.557948e-003
8.047841707609584e-003	1.215727e-003
8.057607332609584e-003	7.788271e-004
8.063718215109582e-003	5.630590e-004
8.067259702670714e-003	4.805384e-004
8.069742305069034e-003	4.457488e-004
8.071565171328709e-003	4.333527e-004
8.073194992981007e-003	4.320760e-004
8.074829561864548e-003	4.402741e-004
8.076436649256544e-003	4.576481e-004
8.078838097246643e-003	5.006929e-004
8.082726338568077e-003	6.121677e-004
8.088107716305996e-003	8.421058e-004
8.096103501915062e-003	1.296587e-003
8.105869126915062e-003	1.888805e-003
8.112919733531471e-003	2.225438e-003
8.116722477472095e-003	2.345563e-003
8.119355986975796e-003	2.397563e-003
8.122837736015014e-003	2.423552e-003
8.126306920385757e-003	2.398994e-003
8.128627160133548e-003	2.354327e-003
8.132386494980154e-003	2.235502e-003
8.138362740877229e-003	1.940236e-003
8.147306540169234e-003	1.324266e-003
8.157072165169234e-003	5.843187e-004
8.163478762841941e-003	1.666637e-004
8.167097676553931e-003	-1.999475e-005
8.169625457479479e-003	-1.240941e-004
8.171478144237580e-003	-1.854431e-004
8.173086826281682e-003	-2.280207e-004
8.174637401855723e-003	-2.594508e-004
8.176365209280464e-003	-2.832519e-004
8.178721944028538e-003	-2.966872e-004
8.182539253027497e-003	-2.731268e-004
8.188601119449248e-003	-1.318030e-004
8.197644095061137e-003	2.476014e-004
8.207409720061136e-003	7.186469e-004
8.213630421439555e-003	9.554378e-004
8.217200205914802e-003	1.046249e-003
8.219699364992218e-003	1.085704e-003
8.221533177387856e-003	1.100958e-003
8.223155232235999e-003	1.104414e-003
8.224758929706698e-003	1.098401e-003
8.226410392847373e-003	1.082352e-003
8.228795409396101e-003	1.041659e-003
8.232657596730839e-003	9.334931e-004
8.238785506025288e-003	6.675280e-004
8.245102096888730e-003	3.066950e-004
8.252095924338253e-003	-1.306169e-004
8.258412489889117e-003	-4.931515e-004
8.264068756481530e-003	-7.422070e-004
8.267498302136817e-003	-8.430917e-004
8.269914888170908e-003	-8.875747e-004
8.271693904766531e-003	-9.053280e-004
8.273352195443045e-003	-9.100657e-004
8.274920540897802e-003	-9.039067e-004
8.276470466316743e-003	-8.876164e-004
8.278893073634441e-003	-8.419888e-004
8.282814843756932e-003	-7.177549e-004
8.289030109814178e-003	-4.072455e-004
8.298247287586262e-003	2.303103e-004
8.308012912586262e-003	9.574008e-004
8.313896194963307e-003	1.328587e-003
8.317380638917038e-003	1.503098e-003
8.319829704613911e-003	1.601180e-003
8.321630335785412e-003	1.659277e-003
8.324792698599027e-003	1.731220e-003
8.326422946227789e-003	1.753028e-003
8.328815819071543e-003	1.766213e-003
8.332690465323768e-003	1.741430e-003
8.338836672014228e-003	1.597069e-003
8.347975986144647e-003	1.215773e-003
8.357741611144647e-003	7.560409e-004
8.363777464619323e-003	5.365195e-004
8.367299914651960e-003	4.526477e-004
8.369771348519578e-003	4.175295e-004
8.371586819316632e-003	4.051973e-004
8.373221893072992e-003	4.042111e-004
8.374877345524844e-003	4.131513e-004
8.376454410841613e-003	4.310121e-004
8.378866972765315e-003	4.758164e-004
8.382772828162249e-003	5.914119e-004
8.388964797653362e-003	8.700354e-004
8.398155812518586e-003	1.421247e-003
8.407921437518586e-003	2.010674e-003
8.413562531610826e-003	2.267787e-003
8.417845319427051e-003	2.393972e-003
8.420232701223041e-003	2.433687e-003
8.421931556341996e-003	2.447635e-003
8.423638425877882e-003	2.449317e-003
8.425992884964069e-003	2.431066e-003
8.428116328409372e-003	2.394150e-003
8.431561887510944e-003	2.293925e-003
8.437069023254862e-003	2.038135e-003
8.445446044180736e-003	1.474777e-003
8.455211669180736e-003	7.035423e-004
8.462601057548504e-003	1.692439e-004
8.466510537076415e-003	-6.204409e-005
8.469204470987497e-003	-1.937131e-004
8.471165515344221e-003	-2.737845e-004
8.472697906634408e-003	-3.266383e-004
8.474599492728656e-003	-3.800599e-004
8.476351112310290e-003	-4.172009e-004
8.478699021902096e-003	-4.488615e-004
8.482502318139972e-003	-4.573445e-004
8.488543520867208e-003	-3.730622e-004
8.497562687047678e-003	-9.130342e-005
8.507328312047677e-003	2.606272e-004
8.513594043463683e-003	4.152488e-004
8.517175583778599e-003	4.557341e-004
8.519681605878423e-003	4.587986e-004
8.521519949611331e-003	4.467790e-004
8.523138791680892e-003	4.258378e-004
8.524729723004054e-003	3.956536e-004
8.526399534886795e-003	3.536875e-004
8.528777755742593e-003	2.758950e-004
8.532629163416705e-003	1.067154e-004
8.538741228435171e-003	-2.582141e-004
8.547841707609612e-003	-9.453389e-004
8.557607332609612e-003	-1.698805e-003
8.563718215109595e-003	-2.081274e-003
8.567259702670723e-003	-2.248640e-003
8.569742305069041e-003	-2.337606e-003
8.573194992981014e-003	-2.419228e-003
8.576436649256548e-003	-2.449505e-003
8.578838097246648e-003	-2.442819e-003
8.582726338568086e-003	-2.381088e-003
8.588107716306000e-003	-2.201302e-003
8.596103501915069e-003	-1.781359e-003
8.605869126915069e-003	-1.167872e-003
8.612919733531475e-003	-7.744238e-004
8.616722477472097e-003	-6.100159e-004
8.619355986975797e-003	-5.220088e-004
8.621277863750540e-003	-4.725383e-004
8.622837736015016e-003	-4.419814e-004
8.624480679745425e-003	-4.193227e-004
8.626306920385757e-003	-4.057335e-004
8.628627160133549e-003	-4.060413e-004
8.632386494980155e-003	-4.470591e-004
8.638362740877230e-003	-6.047232e-004
8.647306540169234e-003	-9.874095e-004
8.657072165169234e-003	-1.444074e-003
8.663478762841941e-003	-1.665120e-003
8.667097676553930e-003	-1.738499e-003
8.669625457479478e-003	-1.762949e-003
8.671478144237578e-003	-1.765789e-003
8.674637401855723e-003	-1.740030e-003
8.676365209280466e-003	-1.709395e-003
8.678721944028542e-003	-1.648873e-003
8.682539253027503e-003	-1.506641e-003
8.688601119449257e-003	-1.181262e-003
8.697644095061151e-003	-5.425732e-004
8.707409720061151e-003	1.792112e-004
8.713630421439562e-003	5.555723e-004
8.717200205914806e-003	7.183456e-004
8.719699364992220e-003	8.043964e-004
8.721533177387858e-003	8.517811e-004
8.723155232236001e-003	8.821656e-004
8.724758929706700e-003	9.013694e-004
8.726410392847373e-003	9.097999e-004
8.728795409396101e-003	9.017411e-004
8.732657596730840e-003	8.394417e-004
8.738785506025288e-003	6.279721e-004
8.745102096888731e-003	2.991244e-004
8.752095924338255e-003	-1.320041e-004
8.758412489889119e-003	-5.154505e-004
8.764068756481530e-003	-8.043126e-004
8.767498302136818e-003	-9.388245e-004
8.769914888170907e-003	-1.011206e-003
8.771693904766530e-003	-1.051676e-003
8.773352195443044e-003	-1.079225e-003
8.774920540897801e-003	-1.096068e-003
8.776470466316742e-003	-1.103853e-003
8.778893073634440e-003	-1.098475e-003
8.782814843756931e-003	-1.045949e-003
8.789030109814177e-003	-8.646848e-004
8.798247287586261e-003	-4.501177e-004
8.808012912586261e-003	7.528137e-006
8.813896194963306e-003	2.040919e-004
8.817380638917037e-003	2.720551e-004
8.819829704613910e-003	2.942113e-004
8.821630335785410e-003	2.960639e-004
8.823275848045598e-003	2.867111e-004
8.824792698599026e-003	2.686108e-004
8.826422946227789e-003	2.389836e-004
8.828815819071544e-003	1.765796e-004
8.832690465323768e-003	2.958933e-005
8.838836672014228e-003	-3.064740e-004
8.847975986144648e-003	-9.621128e-004
8.857741611144648e-003	-1.690969e-003
8.863777464619322e-003	-2.059571e-003
8.867299914651960e-003	-2.223105e-003
8.869771348519576e-003	-2.310568e-003
8.873221893072989e-003	-2.391742e-003
8.876454410841611e-003	-2.422667e-003
8.878866972765314e-003	-2.417072e-003
8.882772828162248e-003	-2.357599e-003
8.888964797653359e-003	-2.148289e-003
8.898155812518582e-003	-1.652477e-003
8.907921437518581e-003	-1.055830e-003
8.913562531610818e-003	-7.623798e-004
8.917845319427045e-003	-5.926798e-004
8.920232701223042e-003	-5.227408e-004
8.921931556341996e-003	-4.846906e-004
8.923638425877883e-003	-4.566311e-004
8.925992884964070e-003	-4.349563e-004
8.928116328409372e-003	-4.323677e-004
8.931561887510944e-003	-4.615187e-004
8.937069023254862e-003	-5.861486e-004
8.945446044180737e-003	-9.102864e-004
8.955211669180736e-003	-1.346818e-003
8.962601057548505e-003	-1.592409e-003
8.966510537076415e-003	-1.660114e-003
8.969204470987499e-003	-1.675145e-003
8.971165515344224e-003	-1.668449e-003
8.972697906634412e-003	-1.652476e-003
8.974599492728660e-003	-1.619307e-003
8.976351112310292e-003	-1.575597e-003
8.978699021902100e-003	-1.497364e-003
8.982502318139978e-003	-1.324536e-003
8.988543520867216e-003	-9.454543e-004
8.997562687047689e-003	-2.137826e-004
9.007328312047688e-003	6.280780e-004
9.013594043463689e-003	1.092762e-003
9.017175583778601e-003	1.307402e-003
9.019681605878424e-003	1.430571e-003
9.021519949611331e-003	1.505600e-003
9.023138791680893e-003	1.560502e-003
9.024729723004055e-003	1.604058e-003
9.026399534886794e-003	1.638585e-003
9.028777755742592e-003	1.668028e-003
9.032629163416702e-003	1.667870e-003
9.038741228435166e-003	1.557948e-003
9.047841707609606e-003	1.215727e-003
9.057607332609605e-003	7.788271e-004
9.063718215109592e-003	5.630590e-004
9.067259702670720e-003	4.805384e-004
9.069742305069040e-003	4.457488e-004
9.071565171328714e-003	4.333527e-004
9.073194992981013e-003	4.320760e-004
9.074829561864560e-003	4.402741e-004
9.076436649256548e-003	4.576481e-004
9.078838097246649e-003	5.006929e-004
9.082726338568086e-003	6.121677e-004
9.088107716306000e-003	8.421058e-004
9.096103501915070e-003	1.296587e-003
9.105869126915070e-003	1.888805e-003
9.112919733531476e-003	2.225438e-003
9.116722477472099e-003	2.345563e-003
9.119355986975801e-003	2.397563e-003
9.122837736015018e-003	2.423552e-003
9.126306920385758e-003	2.398994e-003
9.128627160133549e-003	2.354327e-003
9.132386494980155e-003	2.235502e-003
9.138362740877230e-003	1.940236e-003
9.147306540169237e-003	1.324266e-003
9.157072165169236e-003	5.843187e-004
9.163478762841942e-003	1.666637e-004
9.167097676553930e-003	-1.999475e-005
9.169625457479477e-003	-1.240941e-004
9.171478144237577e-003	-1.854431e-004
9.173086826281679e-003	-2.280207e-004
9.174637401855717e-003	-2.594508e-004
9.176365209280463e-003	-2.832519e-004
9.178721944028537e-003	-2.966872e-004
9.182539253027495e-003	-2.731268e-004
9.188601119449245e-003	-1.318030e-004
9.197644095061134e-003	2.476014e-004
9.207409720061134e-003	7.186469e-004
9.213630421439554e-003	9.554378e-004
9.217200205914801e-003	1.046249e-003
9.219699364992218e-003	1.085704e-003
9.221533177387855e-003	1.100958e-003
9.223155232235996e-003	1.104414e-003
9.224758929706691e-003	1.098401e-003
9.226410392847372e-003	1.082352e-003
9.228795409396100e-003	1.041659e-003
9.232657596730838e-003	9.334931e-004
9.238785506025285e-003	6.675280e-004
9.245102096888730e-003	3.066950e-004
9.252095924338254e-003	-1.306169e-004
9.258412489889118e-003	-4.931515e-004
9.264068756481529e-003	-7.422070e-004
9.267498302136816e-003	-8.430917e-004
9.269914888170906e-003	-8.875747e-004
9.271693904766528e-003	-9.053280e-004
9.273352195443042e-003	-9.100657e-004
9.274920540897796e-003	-9.039067e-004
9.276470466316741e-003	-8.876164e-004
9.278893073634437e-003	-8.419888e-004
9.282814843756926e-003	-7.177549e-004
9.289030109814170e-003	-4.072455e-004
9.298247287586253e-003	2.303103e-004
9.308012912586252e-003	9.574008e-004
9.313896194963303e-003	1.328587e-003
9.317380638917036e-003	1.503098e-003
9.319829704613911e-003	1.601180e-003
9.321630335785411e-003	1.659277e-003
9.324792698599028e-003	1.731220e-003
9.326422946227790e-003	1.753028e-003
9.328815819071544e-003	1.766213e-003
9.332690465323769e-003	1.741430e-003
9.338836672014229e-003	1.597069e-003
9.347975986144648e-003	1.215773e-003
9.357741611144648e-003	7.560409e-004
9.363777464619322e-003	5.365195e-004
9.367299914651961e-003	4.526477e-004
9.369771348519579e-003	4.175295e-004
9.371586819316633e-003	4.051973e-004
9.373221893072993e-003	4.042111e-004
9.374877345524847e-003	4.131513e-004
9.376454410841615e-003	4.310121e-004
9.378866972765318e-003	4.758164e-004
9.382772828162253e-003	5.914119e-004
9.388964797653368e-003	8.700354e-004
9.398155812518596e-003	1.421247e-003
9.407921437518596e-003	2.010674e-003
9.413562531610843e-003	2.267787e-003
9.417845319427064e-003	2.393972e-003
9.420232701223042e-003	2.433687e-003
9.421931556341998e-003	2.447635e-003
9.423638425877888e-003	2.449317e-003
